y,x1,x2,x3,x4,x5,x6,x7
0,0.98362,19.373603,Sunday,1.056319,90.107524,Ohio,subaru
0,1.354039,21.41751,Wednesday,,86.265421,Maryland,subaru
0,3.731135,17.78873,Tuesday,-0.862387,99.954117,,
0,2.454264,18.756774,Tuesday,-0.070432,95.441753,Texas,nissan
0,3.475431,19.510987,Saturday,1.340477,107.910186,New York,subaru
0,1.903626,21.28026,Tuesday,-0.160978,77.177958,Georgia,
0,1.674294,20.518044,Monday,1.406775,107.391064,California,
0,3.127036,19.01563,Friday,-1.501809,88.224497,Texas,subaru
0,0.118929,22.049082,Monday,-0.785774,104.038178,Colorado,chevrolet
1,7.200834,20.263518,Sunday,1.48091,117.497079,Georgia,toyota
0,3.554767,20.892799,Saturday,,,Connecticut,toyota
0,4.036212,18.800164,Saturday,1.685243,110.939867,Indiana,nissan
0,5.603401,16.356056,Wednesday,2.011915,81.834311,DC,ford
0,4.495937,20.704231,Monday,,113.222039,California,toyota
1,-1.15394,20.983442,Wednesday,-1.670172,92.864171,,mercedes
0,3.826205,20.821981,Wednesday,-0.670407,110.091006,,
0,2.374483,19.581709,Sunday,-2.147579,99.204788,Minnesota,buick
0,3.133989,16.150343,Tue,-0.891704,108.06086,,mercedes
0,2.932354,21.055754,Wednesday,-2.281349,92.20877,Ohio,subaru
0,7.590166,19.335506,Mon,0.342173,89.876329,Ohio,chevrolet
1,1.663746,18.047255,Saturday,1.263186,104.823023,Texas,chevrolet
0,3.62677,19.935363,Friday,0.691984,89.348429,Louisiana,
0,3.23596,19.56264,Thursday,-2.344108,99.437671,Wisconsin,
0,3.386242,20.624754,Tue,,86.846197,Alabama,subaru
1,1.816833,21.4165,Fri,-0.53621,111.882182,Florida,chevrolet
0,1.661106,18.891834,Wed,-0.541789,111.402995,California,chevrolet
0,3.973696,18.826022,Sat,2.088021,,Missouri,nissan
1,4.209513,18.079996,Sat,1.25748,119.645225,,buick
0,2.585555,18.918894,Friday,-0.056934,94.940221,Mississippi,ford
0,6.160279,21.896778,Friday,-0.598518,95.826917,,toyota
0,0.85982,20.78416,Tuesday,0.020869,89.718242,Texas,ford
0,2.281215,19.901527,Sunday,-1.400513,109.740501,Nebraska,subaru
1,5.174093,20.125013,Tue,-0.435356,106.523613,,mercedes
1,1.717608,19.040296,Thur,,79.045539,Georgia,mercedes
0,7.708094,19.590894,Sunday,0.236753,,New Hampshire,ford
0,2.486356,20.626366,Friday,1.417801,110.009934,,mercedes
0,2.859808,18.342424,Thur,-1.621086,97.988236,California,
0,2.963018,19.669512,Sunday,0.876025,,Oklahoma,ford
0,3.614453,20.448746,Friday,,103.844978,Minnesota,
0,3.335818,20.100381,Tuesday,0.100468,99.591888,Arizona,nissan
1,5.201076,19.509807,Friday,1.094758,87.644204,,toyota
0,7.476056,21.10519,Monday,,100.942338,,toyota
0,2.68865,20.992358,Thur,-2.673341,105.727905,DC,
0,4.872049,21.399017,Tue,-2.632455,111.83214,Pennsylvania,mercedes
1,1.99846,21.239512,Sunday,1.891733,121.776908,Connecticut,ford
0,2.924968,18.695292,Friday,-1.230561,91.06294,Ohio,
0,5.018715,21.964809,Friday,0.076814,83.019366,North Carolina,ford
0,5.879349,21.30071,Mon,-1.121777,107.393432,Georgia,ford
0,1.373122,20.342094,Monday,-0.614259,107.127103,Vermont,toyota
0,4.355391,18.331899,Thursday,2.92968,,Georgia,
0,3.894394,19.854704,Wednesday,-0.314592,104.185051,Colorado,
0,5.847952,21.879933,Saturday,1.730462,78.717612,Connecticut,nissan
0,3.531132,17.663578,Sunday,3.004048,112.228915,Mississippi,buick
0,1.48784,18.506419,Mon,1.362692,112.214592,New Jersey,nissan
0,3.974045,18.368695,Friday,-1.199993,120.408803,North Dakota,chevrolet
0,6.314875,19.110332,Sat,-0.095546,104.048223,,chevrolet
0,-1.856404,19.921324,Wednesday,0.022907,95.888846,,subaru
1,4.493336,18.283841,Friday,0.141828,117.928772,Kentucky,chevrolet
1,2.059817,17.942654,Wednesday,-0.991394,,Michigan,chevrolet
0,6.506279,18.982322,Thur,-2.131053,96.38944,California,ford
0,8.049936,20.398892,Wednesday,,96.619816,Maryland,
0,1.495841,20.518318,Sunday,0.742852,94.537484,New Jersey,chevrolet
0,1.456422,18.517021,Monday,0.0706369999999999,112.938005,North Carolina,buick
0,0.694865,19.709891,Tue,-1.30163,94.594176,Montana,
1,4.154452,21.999182,Saturday,-0.310212,100.286928,Georgia,ford
0,2.351048,20.321072,Tuesday,-0.808366,102.0517,,subaru
1,3.129825,20.383788,Wednesday,-1.37853,113.459344,Oregon,ford
0,3.240849,18.661964,Thur,1.025184,115.980864,West Virginia,ford
0,1.777321,17.70746,Wed,,119.831079,Delaware,nissan
0,5.073071,22.208745,Friday,0.196192,,Connecticut,toyota
1,3.945692,22.933295,Saturday,-0.963899,92.378842,Ohio,toyota
0,6.484868,19.405527,Sun,0.279413,107.927188,Tennessee,ford
0,4.632424,18.433959,Saturday,1.267584,106.569073,New Hampshire,chevrolet
0,3.46584,18.446442,Sat,-0.275909,86.985565,,ford
0,-1.115851,21.871433,Friday,-0.684646,99.375606,California,
0,1.769242,17.64957,Sat,1.761411,104.217626,Alabama,
1,4.67862,21.536269,Monday,,100.676273,Georgia,subaru
0,2.611201,18.896133,Monday,0.691825,97.553264,California,ford
0,5.133286,22.67064,Sunday,0.109877,98.265331,Kansas,nissan
0,3.439076,18.702626,Monday,-0.087324,102.09569,,mercedes
0,2.174342,21.734386,Mon,-0.945029,119.181555,Texas,subaru
0,0.540593,17.380669,Thursday,2.046818,93.22673,Illinois,chevrolet
0,1.108335,20.033961,Monday,0.290273,99.27336,California,ford
0,4.103301,22.169332,Saturday,1.486098,101.114874,Texas,toyota
0,4.30448,19.298963,Thursday,0.316904,91.885315,Wisconsin,
0,5.25889,16.928562,Sunday,0.554869,102.67562,Florida,nissan
1,2.012698,17.885484,Thursday,-0.29937,90.397014,Pennsylvania,mercedes
0,0.712231,20.007151,Monday,1.780384,85.878461,Arizona,toyota
0,6.259984,20.278019,Saturday,-0.117147,,Maryland,chevrolet
0,5.495272,18.682837,Sunday,1.325528,73.982734,Missouri,
0,1.993192,19.805362,Monday,2.899017,113.275771,Hawaii,ford
0,1.650214,20.244075,Wed,,80.193779,California,ford
0,2.003809,20.823645,Wed,1.888542,85.749525,New Hampshire,
0,1.592207,20.069259,Monday,0.113971,126.114637,Mississippi,chevrolet
0,1.742387,20.19809,Tuesday,-0.285573,121.760726,Florida,ford
1,5.32584,20.04587,Thursday,1.767191,103.566144,Missouri,toyota
0,1.98576,20.893438,Tuesday,0.743527,92.122491,California,ford
0,2.589129,19.05215,Tuesday,0.070926,106.491887,,chevrolet
1,0.284735,22.292707,Friday,,,Vermont,chevrolet
0,3.580491,19.37513,Sunday,-0.183447,89.208778,North Carolina,
0,6.207795,19.955908,Tuesday,-0.944686,103.772543,Texas,ford
0,4.877713,18.701129,Friday,,112.709271,Arizona,toyota
1,0.820335,21.65417,Mon,2.734417,95.808444,Pennsylvania,ford
1,3.290781,21.989444,Wednesday,-1.764107,110.719565,Georgia,chevrolet
0,0.756886,23.314254,Tuesday,0.010179,110.120772,Nevada,chevrolet
0,2.581704,21.2033,Tuesday,-1.041551,103.688993,Michigan,mercedes
0,3.506895,22.715893,Fri,0.370087,92.577024,California,
0,-1.912135,24.372028,Wednesday,-0.734509,89.636884,DC,
0,1.860684,22.344415,Tuesday,-2.990204,,,mercedes
1,4.489409,15.890831,Saturday,2.152503,132.758305,Wisconsin,subaru
0,6.841624,19.677029,Tuesday,1.30304,90.070486,,chevrolet
0,2.801365,17.750012,Friday,-0.542652,84.683362,Wisconsin,
0,1.585319,22.50673,Wednesday,0.796735,105.573236,Florida,toyota
0,0.337503,18.850786,Tuesday,1.488424,113.409126,Maryland,ford
0,1.159034,20.997377,Tuesday,0.758146,116.424863,,
0,2.861128,16.413133,Thursday,3.105883,81.271548,Alabama,subaru
0,6.917253,19.520148,Sat,0.877555,107.458386,,
0,5.20805,23.722858,Sunday,0.568439,114.679094,Tennessee,
0,0.349711,20.506431,Tue,-0.612887,,,toyota
0,3.243589,17.404279,Mon,0.703499,92.53802,Connecticut,subaru
1,4.203215,20.186772,Friday,-0.80045,,Indiana,
0,1.174975,20.405373,Tuesday,1.742213,128.149442,Missouri,ford
0,1.209658,20.554357,Wednesday,0.396062,94.849966,Tennessee,toyota
0,4.390767,19.867787,Friday,2.245737,122.663647,,subaru
0,6.235649,18.694957,Sunday,-1.982628,116.716708,Texas,ford
1,1.004108,20.441032,Sun,0.783272,102.917412,Minnesota,toyota
1,3.836394,21.571897,Monday,-2.410818,,Minnesota,
0,1.112325,20.386889,Thursday,0.699014,93.947248,Virginia,
1,1.014311,18.948416,Wed,-0.543357,122.679161,DC,
0,2.225301,19.905762,Tuesday,-1.132991,113.140412,Florida,
0,2.819571,18.882813,Wednesday,2.78233,121.953209,Louisiana,nissan
0,2.032698,21.303156,Mon,-1.511895,112.211886,,mercedes
0,2.625976,17.798057,Sunday,-1.865177,127.852211,Mississippi,ford
0,7.567072,20.620468,Monday,,104.966976,Indiana,mercedes
0,1.581514,20.679739,Tuesday,-0.932983,94.652176,,
0,4.469257,19.568002,Wed,-0.445493,95.058387,New York,nissan
0,1.498261,19.208333,Thursday,-0.323398,96.416971,Pennsylvania,chevrolet
0,5.175363,21.154209,Friday,-1.192414,109.934787,Missouri,subaru
0,4.67662,21.73305,Fri,0.196476,111.612865,Ohio,ford
0,4.245822,20.618543,Saturday,-2.617421,,Texas,ford
0,1.242147,17.191971,Fri,1.119141,84.162973,New Jersey,
0,0.143968,18.86078,Thur,-0.344377,,,toyota
1,0.05753,21.966007,Wed,-0.671807,105.84175,New Mexico,ford
0,8.120458,20.690667,Wednesday,0.620465,99.117418,,toyota
0,0.7158,19.205615,Friday,-0.873532,98.918698,Minnesota,toyota
0,0.48924,21.946368,Friday,2.868223,84.281871,Texas,subaru
0,3.736906,20.068652,Saturday,-0.966395,105.586807,Illinois,ford
0,4.492347,17.29428,Wed,-0.613125,79.430074,California,chevrolet
0,2.991948,19.054366,Sunday,-1.228971,123.206015,,
0,3.816983,19.758961,Tuesday,-2.439788,89.940773,New York,ford
0,0.768528,20.820046,Thursday,-0.5814,79.325741,New Mexico,nissan
0,3.49757,21.061952,Thursday,-0.219364,116.165315,Minnesota,
1,5.776768,19.133974,Sunday,-0.508387,103.352664,Indiana,chevrolet
0,0.405665,21.865006,Wednesday,-0.567777,,Florida,ford
0,-0.922766,20.943247,Wed,-0.340235,98.802777,California,ford
0,5.797318,18.063349,Monday,-0.177578,99.615747,,
0,2.746028,19.317863,Sunday,0.818389,89.468154,,chevrolet
0,1.929824,19.975838,Saturday,-0.123163,86.589129,,mercedes
0,3.176248,19.712555,Wed,,95.426226,Wisconsin,chevrolet
0,6.246685,18.198655,Saturday,0.985833,97.924122,,subaru
0,2.75806,19.449272,Saturday,,104.008945,Michigan,
1,1.507398,20.475561,Sunday,0.881239,99.862079,,toyota
1,1.709045,20.658995,Thur,1.418147,104.090407,New York,nissan
0,3.018324,17.40225,Friday,-1.23798,90.153818,Wyoming,mercedes
0,6.320621,20.755153,Monday,0.588104,117.684072,,mercedes
0,0.97147,19.898733,Friday,1.223077,118.149628,Louisiana,subaru
0,4.038872,20.862432,Thursday,1.69468,77.512639,Louisiana,subaru
0,2.609964,18.640478,Saturday,-0.186363,111.5844,New York,subaru
0,2.991355,19.911818,Wednesday,1.102405,86.020193,California,
0,2.650107,18.433757,Sat,0.852124,91.527604,,subaru
0,2.049946,23.415076,Saturday,0.331488,81.525345,Georgia,chevrolet
0,0.892689,19.280407,Monday,0.428084,117.273065,North Carolina,mercedes
0,2.94498,18.783116,Thur,-1.640751,96.489559,Michigan,
0,5.275969,18.448886,Tuesday,1.306232,95.171693,Oregon,ford
0,2.727687,19.909144,Friday,0.047485,109.048889,Minnesota,ford
0,2.078055,19.2229,Wed,1.054991,108.713322,,subaru
0,5.076687,20.599611,Tuesday,-2.257182,102.161001,,ford
0,-0.03932,21.439651,Thur,-0.765663,108.991779,,chevrolet
0,2.262623,17.105822,Saturday,0.723268,90.497794,,chevrolet
0,4.599595,23.203925,Tue,-0.312983,,Oregon,
0,4.660555,18.946045,Sun,-1.43868,109.96603,South Carolina,ford
1,5.488767,19.851925,Thur,1.00577,76.162489,New York,ford
0,2.755347,20.076614,Thursday,0.665098,,Oregon,
0,2.917643,18.34386,Sunday,0.910997,117.371586,,mercedes
0,4.787839,20.656822,Sunday,0.907743,129.93901,Florida,nissan
1,3.262536,19.508627,Friday,-2.440156,,,
0,5.176066,19.675394,Fri,-0.542342,101.298479,,chevrolet
0,4.060044,19.013383,Sunday,-0.132533,128.874927,,ford
0,6.959648,18.48949,Wednesday,-2.345828,112.522007,,toyota
0,1.781803,22.198875,Friday,-0.710183,116.267058,Minnesota,mercedes
0,2.001954,18.296112,Tuesday,1.505245,115.19164,,chevrolet
0,2.17384,19.385767,Mon,1.046498,101.630509,California,
0,6.737222,22.350647,Friday,1.23484,112.441435,,mercedes
1,2.966141,19.047613,Thur,0.754535,108.626295,,ford
0,3.385829,19.307497,Thur,,,Kentucky,toyota
0,2.156356,19.83667,Wed,-1.194304,84.922515,California,
0,5.330175,20.528342,Saturday,0.964459,128.533409,Wisconsin,subaru
0,4.409454,18.141827,Sunday,0.529561,127.687764,Iowa,
0,2.550495,19.226386,Wednesday,1.441308,101.129919,Florida,ford
1,1.324617,20.802449,Friday,-1.184474,103.745089,Minnesota,ford
1,4.810411,22.705302,Mon,0.262667,88.248465,,toyota
0,1.956496,23.076499,Sunday,,89.88511,,mercedes
0,0.147339,20.616715,Wednesday,,108.329511,Washington,buick
0,0.30875,18.522372,Tuesday,-1.874439,74.279599,Wyoming,ford
0,3.252603,18.856768,Saturday,-1.009407,108.348253,California,chevrolet
0,-0.552938,16.788223,Saturday,0.49127,87.168024,Connecticut,
1,6.339708,21.363417,Friday,-1.292688,97.803662,Oregon,mercedes
1,2.001961,19.863857,Friday,-1.535887,108.259628,Florida,nissan
0,2.833559,21.847151,Fri,-0.365921,95.73321,West Virginia,ford
0,1.836399,18.143705,Saturday,2.453197,90.509112,,nissan
1,2.162193,19.838582,Sunday,1.626037,120.70583,Ohio,chevrolet
0,2.97731,17.753425,Friday,,75.804436,Colorado,mercedes
0,1.872076,19.441812,Saturday,,103.858365,New Jersey,
0,3.071865,19.894068,Wednesday,-0.958504,124.074602,New Hampshire,toyota
0,3.10254,21.031969,Fri,0.572096,82.105819,New Mexico,mercedes
1,2.429401,18.570129,Tue,0.578133,,California,ford
0,1.395331,21.003185,Tuesday,0.929781,80.98076,,mercedes
0,2.156714,21.277167,Thur,-0.184097,,Iowa,chevrolet
0,6.226487,19.680859,Sat,-0.273162,116.591896,California,mercedes
0,5.836278,20.401265,Tue,1.382822,91.715799,DC,
0,2.067654,23.110461,Thursday,0.16556,88.121494,Missouri,chevrolet
0,-0.711193,19.59939,Wednesday,-1.104598,88.830985,North Dakota,subaru
0,4.648252,20.481155,Sunday,2.136126,98.605789,Tennessee,chevrolet
0,0.377757,19.423418,Sat,-2.135221,103.264736,Florida,mercedes
0,-0.595945,22.106476,Wed,0.357183,72.786564,Minnesota,subaru
0,6.197399,20.067762,Thur,-0.043625,,Texas,chevrolet
0,7.953274,21.416484,Tuesday,-1.02612,136.926575,New Mexico,ford
0,3.62903,20.486763,Sunday,0.963193,95.262338,Illinois,mercedes
0,1.612975,20.776313,Wednesday,0.429451,133.683069,South Carolina,nissan
0,4.60004,21.087002,Fri,-2.876933,110.801094,New York,mercedes
0,5.811186,20.971384,Thursday,,96.809463,,toyota
0,6.042487,19.127238,Saturday,-0.721209,113.150591,Pennsylvania,chevrolet
0,0.043938,18.697318,Thursday,-0.820418,,,chevrolet
0,2.365052,21.226141,Tue,0.740779,71.31014,Colorado,nissan
0,2.754343,20.355148,Sunday,-2.487551,82.206782,Virginia,
0,5.015357,21.649622,Fri,0.409637,97.782924,West Virginia,subaru
0,1.497635,18.711737,Fri,-0.946997,97.809615,Arkansas,chevrolet
0,1.361108,21.395288,Wednesday,-3.064122,,California,mercedes
1,5.641983,19.274964,Friday,,114.930008,New Jersey,
0,2.975747,18.811076,Saturday,,104.298964,,
0,5.3377,19.640894,Tue,,137.268551,Louisiana,
0,4.262394,20.037498,Sunday,,101.349447,,ford
1,6.781532,20.037625,Wed,,92.734059,Kentucky,
0,6.253492,16.702828,Friday,1.002346,92.453069,Minnesota,nissan
0,4.802121,20.254941,Sunday,1.497224,92.852068,Mississippi,toyota
0,1.448243,20.332072,Sunday,-1.729937,99.456166,Michigan,toyota
0,3.167583,20.352948,Monday,-0.899291,96.444828,Michigan,chevrolet
1,4.179102,17.618527,Wed,1.565984,95.660469,Florida,nissan
0,2.388369,22.659268,Tue,,,Michigan,chevrolet
0,-1.442995,21.486491,Friday,-0.885251,,Virginia,chevrolet
0,1.90126,20.182113,Wednesday,,105.902551,New Jersey,toyota
0,2.749382,21.109532,Sunday,0.788934,90.628588,Florida,
0,0.560993,19.249657,Friday,-0.118826,128.896338,South Carolina,chevrolet
0,4.181753,22.421862,Wednesday,-1.007147,,Massachusetts,mercedes
0,1.778717,22.700053,Wednesday,-1.919303,,Indiana,ford
0,2.020763,21.585455,Monday,-0.792344,78.787323,,chevrolet
0,5.188397,20.616142,Wed,-2.877231,96.605897,Illinois,ford
0,4.624319,18.865663,Monday,-1.538735,100.20164,,subaru
0,0.182605,19.751218,Friday,2.257789,104.837139,California,nissan
0,3.061424,22.073577,Tue,-1.187511,96.272035,Kentucky,chevrolet
1,2.859626,19.196691,Sat,-0.208373,90.175722,Mississippi,
0,-0.194764,20.443351,Friday,2.383963,84.36616,Pennsylvania,subaru
0,4.394142,22.719245,Monday,-3.024267,,New Jersey,ford
0,3.031688,19.806833,Friday,-0.374184,103.796524,Connecticut,ford
0,1.212626,20.789351,Tue,1.472953,73.850541,DC,chevrolet
0,3.480547,21.864845,Wednesday,-2.275268,100.422741,Florida,
0,1.209603,20.551215,Wednesday,-1.014444,86.046076,Virginia,mercedes
0,1.247282,17.87193,Mon,0.371693,99.48016,California,mercedes
0,1.478256,20.632971,Wednesday,-0.104867,104.256621,Georgia,nissan
0,3.141354,21.863878,Thur,3.402329,85.046474,Texas,nissan
0,5.037267,18.646116,Sunday,1.383636,97.418113,Texas,subaru
1,5.114558,20.37831,Saturday,0.935604,94.947427,California,chevrolet
0,7.051435,19.357994,Sat,0.359527,87.766796,Illinois,nissan
0,3.265811,19.634741,Fri,-0.264491,91.193238,Nevada,chevrolet
0,3.663941,21.468888,Tue,-1.466162,99.261645,New York,chevrolet
0,1.571788,22.513573,Saturday,0.197368,97.905433,Michigan,subaru
0,2.756172,20.088652,Friday,3.595377,111.874767,California,
0,5.935801,21.214148,Tuesday,-0.0116,93.448867,Kentucky,chevrolet
1,4.593617,18.610577,Mon,0.0679920000000001,122.28576,Arizona,buick
0,3.743306,18.404968,Saturday,0.616099,,Texas,ford
0,2.380089,21.93945,Friday,0.174448,83.97094,,ford
0,1.184076,19.562204,Friday,0.480107,110.200382,,ford
0,4.491148,24.142037,Monday,0.758757,96.836217,Georgia,subaru
0,3.087438,20.496582,Wednesday,1.157588,107.763921,Louisiana,
0,5.997294,19.192761,Tue,-0.178413,101.303706,Colorado,
0,6.233878,18.154692,Tuesday,2.971769,92.035807,New York,toyota
0,3.894701,19.240939,Tue,1.380661,87.344429,Michigan,
1,2.757563,18.69179,Sunday,2.069536,130.30314,Vermont,subaru
0,0.439545,18.213973,Sat,-1.451796,94.026302,,toyota
0,1.386497,19.725004,Mon,1.238954,88.88184,California,chevrolet
1,-0.623709,22.244064,Friday,-0.298305,101.578062,Arizona,toyota
0,1.801945,21.070595,Wednesday,-1.572684,102.892451,,chevrolet
1,2.430173,21.746165,Monday,1.251202,106.932722,Illinois,
0,1.683738,18.731649,Friday,0.217408,125.110942,California,chevrolet
0,5.552173,19.316261,Thur,0.750897,91.695382,Nebraska,subaru
1,2.360636,23.790864,Thursday,-1.227463,107.054512,North Carolina,ford
0,5.229493,20.423524,Tuesday,0.35672,117.054981,Hawaii,ford
0,4.740539,18.800204,Tue,0.696324,83.322939,Massachusetts,
0,2.745137,19.760304,Sat,,97.173081,New Hampshire,
0,3.10916,19.719401,Monday,-1.058903,89.878891,Michigan,subaru
0,5.821783,20.554736,Thur,,83.109334,Florida,chevrolet
0,5.164447,17.954312,Mon,0.914367,88.36177,,ford
0,1.752586,16.936087,Saturday,0.587911,139.841907,Arizona,ford
0,8.311912,19.10906,Tuesday,2.122972,75.364129,,
0,2.524543,19.410799,Saturday,-0.419414,133.285804,Georgia,ford
0,4.12833,19.129368,Friday,0.458984,70.612258,Delaware,subaru
0,0.116394,20.958133,Tue,-0.543871,,,mercedes
0,2.128966,18.669112,Wednesday,0.624786,93.607736,Arizona,
0,8.069139,20.237251,Tuesday,1.224784,,Connecticut,chevrolet
1,3.162693,19.60312,Saturday,0.400755,115.770544,,ford
0,0.981234,20.943368,Friday,1.596862,97.574197,California,toyota
0,0.999002,20.570124,Wednesday,-0.412304,81.058415,Florida,nissan
0,5.303894,20.659508,Mon,0.568738,106.883,Oklahoma,
0,0.798298,19.220819,Monday,-1.277691,121.347057,,buick
0,1.830783,21.500966,Sunday,0.936785,113.00219,Massachusetts,ford
0,1.930305,20.612264,Wednesday,,110.630336,New Hampshire,ford
0,2.907202,19.267774,Sunday,,92.591413,West Virginia,chevrolet
0,-0.039096,20.590637,Tue,1.133871,79.891273,,ford
0,4.597276,19.435102,Mon,-0.50683,107.796515,Tennessee,toyota
0,7.976561,20.790891,Monday,-0.117023,135.936631,Michigan,
0,2.520791,18.165071,Wednesday,-0.51237,112.942596,Florida,nissan
0,3.844667,21.937147,Wednesday,-1.299345,,Virginia,ford
0,1.781874,21.142074,Sunday,2.267032,117.216537,Texas,ford
0,2.494804,20.079336,Wednesday,-0.699206,,Illinois,nissan
0,2.064302,19.638665,Monday,1.898801,129.567972,Massachusetts,chevrolet
1,2.049726,19.82391,Wednesday,,93.229834,New York,
0,0.961735,19.776983,Mon,2.078928,92.693326,Indiana,subaru
1,2.883123,16.261152,Saturday,,77.504626,California,ford
0,3.42447,18.007427,Monday,1.238587,94.768988,Virginia,
0,2.920404,21.469463,Saturday,1.061118,94.259288,South Carolina,subaru
1,3.792091,21.868951,Tue,-3.709681,93.737322,,toyota
0,4.556174,22.475117,Tue,-1.582233,110.822091,Michigan,buick
0,2.010391,19.301974,Saturday,1.848551,98.25082,New York,buick
1,1.746164,20.650932,Mon,0.340717,109.754411,West Virginia,ford
0,2.672783,22.454215,Sunday,-0.609889,102.065426,DC,
1,2.08194,19.478079,Monday,-1.198661,108.171605,Idaho,
0,-0.05085,22.151522,Friday,-0.662526,110.304712,,nissan
0,4.371694,17.189879,Tuesday,0.550892,106.347105,Colorado,ford
0,11.098679,22.064602,Friday,,84.088185,New York,
0,1.43633,22.24674,Wednesday,1.718977,,West Virginia,subaru
0,4.026934,21.067422,Tue,-2.576435,74.707591,California,toyota
0,5.525535,19.369895,Friday,0.303148,95.861321,Pennsylvania,toyota
0,5.271761,19.764302,Thursday,-1.163698,98.845517,Virginia,
0,3.22644,18.782799,Fri,-0.277991,103.279995,Oregon,mercedes
0,5.506549,19.499347,Friday,,105.17198,Connecticut,
0,5.684957,19.313995,Mon,-0.313634,89.138794,Virginia,subaru
0,3.599299,15.781627,Tue,-1.733279,108.706222,Texas,toyota
0,2.672274,17.455589,Wed,0.358323,99.836014,Michigan,subaru
1,1.400709,20.734769,Wed,0.742556,94.240994,Louisiana,nissan
0,6.526319,18.572569,Friday,-0.562681,111.219332,,
0,6.994235,20.326324,Friday,,97.182141,California,toyota
0,1.034318,19.395599,Tue,-0.835804,93.735751,,ford
0,3.396553,21.135468,Wednesday,-0.767419,97.340871,Louisiana,
1,-0.120263,18.718432,Sunday,-1.010413,117.488884,Georgia,chevrolet
0,4.158565,20.573462,Wednesday,0.403355,99.543799,Delaware,ford
0,1.039715,20.822069,Wednesday,0.093727,105.426414,California,nissan
0,-0.168629,21.139175,Thursday,-0.458143,111.230061,Texas,toyota
0,4.968654,18.795011,Thursday,-0.676652,,Rhode Island,subaru
0,6.951713,21.139376,Sun,-0.332257,78.294228,South Carolina,
0,1.853783,19.115558,Sun,-0.249184,95.239032,New York,mercedes
0,1.397501,19.2148,Thursday,-0.659715,86.644739,Florida,ford
0,-0.613834,20.317472,Mon,0.168605,104.82621,Pennsylvania,ford
0,3.215903,20.097892,Wednesday,-0.097235,84.075845,Alabama,subaru
0,0.799907,21.92549,Monday,0.0164960000000001,,Illinois,subaru
0,0.680919,19.111149,Saturday,-0.829283,75.875087,North Carolina,subaru
0,3.658357,21.321556,Thur,0.535742,82.194317,Mississippi,
0,4.906274,20.899132,Sunday,-2.092472,121.558068,Mississippi,nissan
0,2.716911,19.737966,Monday,-0.717273,103.601181,Wisconsin,mercedes
0,6.978531,21.232175,Sunday,-1.452559,89.328985,Washington,chevrolet
1,0.117267,21.57505,Saturday,0.122713,93.840143,North Carolina,chevrolet
0,2.203534,19.945353,Fri,1.408173,,Illinois,chevrolet
0,2.306084,17.836711,Sunday,0.452204,74.328673,Tennessee,chevrolet
0,1.658896,20.708018,Tuesday,,108.711926,Minnesota,
0,0.346076,19.397348,Wed,0.0909,92.173609,California,mercedes
0,3.24424,20.976382,Wednesday,-1.348586,,,
0,3.174754,17.252846,Friday,0.221636,101.188305,,ford
0,3.354195,19.037953,Tue,0.808952,80.50678,Georgia,subaru
0,-0.226165,18.062309,Wednesday,0.912499,,Nebraska,
1,4.970205,21.158361,Sat,-0.246768,129.41805,,ford
0,3.550123,18.560323,Thursday,-0.03586,110.574022,Indiana,
0,6.817303,20.277192,Fri,1.687032,80.772631,North Carolina,
0,2.013898,16.455052,Wednesday,2.484397,95.877275,California,buick
0,0.981191,18.952211,Tuesday,-0.254536,88.596314,South Carolina,toyota
0,7.291917,21.813912,Tuesday,-1.076546,121.001193,New York,ford
0,3.695552,18.876573,Tue,0.088549,101.020552,South Carolina,chevrolet
0,1.160424,21.362384,Wednesday,2.210377,,Arizona,toyota
0,1.932178,21.558529,Sunday,0.900141,,North Carolina,ford
0,5.411753,18.498755,Monday,-2.027251,92.809671,Illinois,ford
0,3.653593,18.666098,Sunday,1.211051,87.585331,Washington,ford
0,3.435662,19.304229,Wednesday,0.679666,96.823755,Florida,
1,1.409977,19.02586,Wednesday,1.590317,102.303559,Missouri,mercedes
0,3.341641,19.864664,Mon,,81.989913,,
0,3.383186,17.790821,Friday,-1.237701,100.012459,,toyota
1,-0.603325,21.09383,Monday,,80.876552,Tennessee,toyota
0,3.498225,21.36101,Mon,0.661736,92.071896,,
0,6.400213,17.328469,Mon,0.242611,100.247754,,chevrolet
0,3.245158,21.409449,Wednesday,-0.123392,103.915052,Wisconsin,subaru
0,4.068622,19.866118,Tue,0.398178,125.489932,Connecticut,mercedes
0,2.143437,16.724991,Wednesday,1.755302,93.142569,South Dakota,chevrolet
0,5.788874,21.119394,Monday,0.073078,101.536916,Texas,toyota
0,2.169605,19.221751,Monday,1.542529,105.576153,North Dakota,subaru
0,4.706407,21.005031,Saturday,-1.105601,108.07129,,
1,6.65296,20.708744,Saturday,-0.140955,92.23602,California,chevrolet
0,5.579481,18.129308,Friday,0.299987,,Louisiana,buick
0,1.160035,18.012988,Friday,1.398056,116.918247,Colorado,chevrolet
0,2.73236,18.921215,Monday,2.873921,84.298127,California,
0,2.161197,23.105148,Wednesday,-1.164782,97.88615,Indiana,nissan
0,0.402625,20.238395,Wednesday,0.928944,106.16064,Washington,mercedes
0,1.689961,22.318323,Thursday,-0.746967,129.872622,Texas,ford
